audios	text	without_lm	with_lm
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19340189.mp3	வேண்டிய ஒழுங்குடன் விரைவில் அழைத்துவா	வே்டிய ஒறுங் குடன் விரைவிலில் அழவித்துவாம்	வேண்டிய ஒழுங்குடன் விரைவில் அழைத்துவா
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19340190.mp3	ஹலோ வணக்கம் 	ஹலோ வமக்கம்	ஹலோ வணக்கம்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19340191.mp3	நந்தவனத்தில் ஓர் ஆண்டி	நந்த வனத்தில் ஓர் ஆண்டிப்	நந்தவனத்தில் ஓர் மண்டிக்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19340192.mp3	எங்கள் உள்ளம்	எங்கள் புள்ளாம்	எங்கள் பள்ளம்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19340193.mp3	இயற்கை	இயற்கை	இயற்கை
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19340209.mp3	வெல்லம்போல் அள்ளி விழுங்கும் மனிதருக்கும்	வெல்லும்போல் அள்ளி பிழ்வெங்கும் மனித ருக்கும்	வெல்லம்போல் அள்ளி விழுங்கும் மனித இருக்கும்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19340210.mp3	பந்தி ஆரம்பிச்சிட்டாங்களா	பந்தி ஆரமச்சித் தாங்கலா	பந்தி ஆரம்பித்தான் களாக
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19340212.mp3	என்னை விலக்கி என்சிறு தாயிடம்	மென்னை உலக்கி என்சிருத் காஇடம்	தென்னை உலகக் என் திருத் கார இடம்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19340214.mp3	எதிர்த்த வீட்டின் எல்லிக் கிழவி	எதிர்த்த வீட்டின் எதலிக் கிழவி	எதிர்த்த வீட்டின் எல்லிக் கிழவி
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19340215.mp3	எண் எழுத்து இகழேல்	எண் ஏகுத்து இகழேட்	எண் குத்து இகழேல்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19340216.mp3	நாளை சீக்கிரம் வா	நாளைக் சீக்கேரம் வார்	நாளைக் சீக்கிரம் வார்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19340217.mp3	எப்படித்தாம் நாம்பிழைப்போம் ஏதும் அறிகிலேன்	எப்படி தாம் நாம்பிழைபோ ஏது மருகிலேன்	எப்படித்தாம் நாம்பிழைப்போம் இது அறிகிலேன்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19340218.mp3	அந்திய காலம்	பிந்தியே காலம்	இந்திய காலம்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19340349.mp3	மிக்க நன்றி	உத்தெ என்றி	முத்த யன்றி
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19340350.mp3	மண்ணும் கனல்எழுப்பும்	மொன்னும் கனல்எழுபும்	மன்னும் கனல்எழுப்பும்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19340351.mp3	அது ஒரு செம்மையான சிக்ஸ்	அதுஒரு செமமையான சிச்	அது ஒரு செம்மையான இச்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19340352.mp3	ஒப்புரவு ஒழுகு	ஒப்புறவு ஒழுகு	ஒப்புரவு ஒழுகு
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19340353.mp3	போனால் நீயும் போக வேண்டுமோ	போனான் நீம்போக வேண்ுமோ	போனால் நீ போக வேண்டுமோ
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19340379.mp3	அறிவுடையார் எல்லா முடையார் அறிவிலார் என்னுடையரேனும் இலர்	அறியுடையார் எல்லாம்முடையார் அறையிலார் என்னொடையரேயேனும் இளர்	அறிவுடையார் எல்லாம் முடையார் அறிவிலார் என்னுடையரேனும் இலர்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19340380.mp3	சுருக்கமே விவேகத்தின் ஆன்மா	சுருக்கமே விவேகேயத்தின் நாண்மா	சுருக்கமே விவேகத்தின் ஆன்மா
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19340381.mp3	ஒன்றல்ல ஆயிரம் நூல்கள் உரைக்கட்டும்	பொன்றல்ல ஆயிரம் மூல்கள் ஊரைக் கிட்டும்	ஒன்றல்ல ஆயிரம் நூல்கள் உரைக்கட்டும்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19340382.mp3	போராடிப் போராடிப் பூக்காமல் காய்க்காமல்	ஓராடிப் போராடிப் போக்காமல் காய்க்காமம்	போராடிப் போராடிப் பூக்காமல் காய்க்காமல்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19340383.mp3	சோழர் பரம்பரையில் ஒரு எம்எல்ஏ	சோழர் பரம்பரையில்ஒரு எம்மல்லே	சோழர் பரம்பரையில் ஒரு ம் வல்லி
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19340401.mp3	தேம்பித் தேம்பி அழுத வண்ணம்	தேம்பி தேம்பி அழுத வண்ணம்	தேம்பி தேம்பி அழுத வண்ணம்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19340403.mp3	கணக்குப் படி இன்னும் ரெண்டு நாள் ஆகும்	கனக்குப் படி இன்னமிரெண்டு நாளாகம்	கணக்குப் படி இன்னும் ரெண்டு நாளும்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19340407.mp3	கந்தக மாய்எரியும்	கந்தகமாய் எரியும்	கந்தக மாய்எரியும்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19340408.mp3	தச்சுப் பட்டறை வைச்சது போலவும்	தச்சுப் பட்டரை இ வெச்செது போலவும்	தச்சுப் பட்டறை  வைச்சது போலவும்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19340424.mp3	நமது அணி நிச்சயமாக உலகக் கோப்பையை வெல்லும்	நமதஅனி நிச்சையமக உலகக் கோபேயை வெல்லும்	நமது அணி நிச்சயமாக உலகக் கோப்பையை வெல்லும்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19340425.mp3	மிக்கவரின் தொகை கொஞ்சமோ	மிக்கவரென் தொகைக் கொஞ்சமோ	மிக்கவரின் தொகை கொஞ்சமோ
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19340426.mp3	கல்யாணம் ஆகாத பெண்ணே  உன்	கன்பியானம் மாகாத பெண்ணே உன்	கல்வியாம் வாடாத பெண்ணே உன்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19340427.mp3	நானும் அப்படித்தான் நினைக்கிறேன்	மானம் அப்படிதான் நினைக்கிறேன்	மானம் அப்படி தான் நினைக்கிறேன்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19340428.mp3	துன்பத்திற்கு இடம் கொடேல்	தும்பத் திற்கு இடம் கொடேல்	துன்பத்திற்கு இடம் கொடேல்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19816077.mp3	நீலகிரியில் உள்ள பழங்குடியினர் தோடர் இனத்தைச் சார்ந்தவர்கள்	வீலககையில் உள்ளப் பலங்குடியினர் தோடர் இனத்தைச் சாரந்தவர்கள்	வீழ கையில் உள்ளம் பழங்குடியினர் தோடர் இனத்தைச் சார்ந்தவர்கள்
