Unnamed: 0	audios	text	without_lm	with_lm
1533	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341525.wav	udluzhaippi ladselwar	urlulaib pillad selwar	vellaib pillai selvar
1534	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341527.wav	madthvan dlaivir   iand	madthvan dlaivir  iand	madthvan dlaivir  iand
1535	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341533.wav	silaibol rundaal  diguythal  binnattin	silaibol rundaal digithtal binnattin	silaibol rundaal diguythal binnattin
1536	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341534.wav	ichedi  evrum arindaarkl 	vicsedi uril  evrum mrindaarkl	ichedi uru  evrum arindaarkl
1537	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341535.wav	kvidicl  pathikngal seppea bergl	kvidicl pathikngal seppeabervu	kvidicl pathikngal seppea dervu
1538	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341536.wav	noiton kuzhandai nuru ddvai	noirn kulhandai nuruddvai	noiton kuzhandai nuru ddvai
1539	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341537.wav	daivm ikzhel 	daivm iklel	daivm krel
1540	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341563.wav	bittaium vdaiaium betteail kundaick	bittaium vdaiaium betteail kundaick	bittaium vdaiaium betteail kundaick
1541	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341564.wav	mriadai kattiavrk grukguy dndm	mriadai katti awar dirukguy dndm	mriadai katti awar dirukum dndm
1542	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341565.wav	enku viruppmillai	enku viruppvillai	enku viruppmillai
1543	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341566.wav	dennattud direr  sezhundamizher  asirier 	dennattud direr selunddmizher asriar	dennattud direr sezhundamizher asirier
1544	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341578.wav	nareiruthith dirppuraiathuch srairn bottal	neruvthith dirburaiathuch siraiip bottal	nnru vaith dirppuraiathuch saiir bottal
1545	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341579.wav	anth neram anth idthil	andth neram  anth idthil	anth neram  anth idthil
1546	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341580.wav	vanddu  vandnl amud vlley 	vanddu mandnl amud vlley	vanddu vandnl amud vlley
1547	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341581.wav	brppokum ella vuuirkum encharnri	birppokum mellamuuirkum  mench sarsu	brppokum melllam uuirkum  meni sadi
1548	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341582.wav	nimiernd nirh neelkzhud dlithal 	nivrundau nith  nul kluthlithal	nl rundau nirh  nul cuth lthil
1549	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341583.wav	bol ezhudb bott ditdam	bol eludb bottdittam	bol ezhudb bott ditdam
1550	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341584.wav	   ennai ezhu   denru sonnduwan  	ennai alu  senru sonnduvar	ennai azhu  senru sonnduwan
1551	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341585.wav	demlrrch solaium bymbunl odaium	demlrch solaium bimbonl odaium	demlrrch solaium bymbunl odaium
1552	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341586.wav	kanjeail katepathrhor kruvisai vom	kanjiyil katepdrhor kruvi saivom	kanjeail katek drhal kruvi saivom
1553	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341587.wav	naienru bennnai nvilvarkum ippuwickkud	nayenru bennnai nvilvarkum ippuvikud	naienru bennnai nvilvarkum ippuwickkud
1554	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341588.wav	madimel ary ada dsiahdu	madimel ari ada tsiadu	madimel ary ada dsiahdu
1555	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341589.wav	dlaimir vlioillane  antho  enrn	dlaiiin nur vliyille antho   enrl	dlai nuru vlioillane antho   enrn
1556	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341590.wav	arivinil uraidl kndir 	arivinil uraidl kndir	arivinil uraidl kndir
1557	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341591.wav	   perumbarch snjivi brvdthaib binner 	derumbarch snjeiri bruvadaithaib  binner	perumbarch snjivi aruvdai ythaib  binner
1558	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341592.wav	ennn iylad  budumai	inn iy lad  budumai	enn iylad  budumai
1559	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341595.wav	vaydiim kaidiim vlrch saivar 	maydiim kaidiim vlvch saivar	vaydiim kaidiim vlrch saivar
1560	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341597.wav	guymmaru vendak kdppadu marimattennarnrung collo ulku	guymaru vendak kdppadu  mari mathennathum collo  ulg	guymmaru vendak kdppadu  wari marnran naum collo  ull
1561	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341599.wav	nan pereavnadum oru kar wangauven 	nan perea v naldum orukar wazngauven	nan pereavnadum oru kar wangauven
1562	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341601.wav	karangal ivaiennum arivumilar	karnngal idaiennum arivu milar	karangal ivaiennum arivumilar
1563	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341602.wav	vataiebroi kuvta 	pathaie broiku vta	vataiebroi kuvta
1564	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341603.wav	dey thambi anga enn banr	de smbi  anga ennb banr	ede savi  anga enn banr
1565	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341605.wav	dmizhn bdickk bdickk inimai vaianddu 	dmizhn bdickkp bdickku inimai vaianddu	dmizhn bdickk bdickk inimai vaianddu
1566	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341606.wav	anjuv dnjamai bedmaian roanngae 	anjuv rnjamai beramai anro anngae	anjuv dnjamai bedmai manro angae
1567	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341607.wav	azhu vydin ilmbean sollual 	azhu vydin ilm sollual	azhu vydin im sollual
1568	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341608.wav	bunrrchsi  bzhkudl venda  unrrchsidan ntbang kizhmai arum 	bunrchsi blkudl venda  unrrnsidan ntbang kilmaiarum	bunrrchsi bzhkudl venda  unrrchsidan ntbang ilmai rum
1569	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341609.wav	dzhuvumttum ennuuiril dnivdundo kadl 	dlhuvu mttum ennuuirel dniv dondoer kadl	dzhuvumttum ennuuiril dnivdundo kadl
1570	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341610.wav	muppathu mucodi devrglum wazhnddiner	oppathu mut codi devrglum vaizhtdiler	onpathu mucodi devrglum vaith iler
1571	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341611.wav	bangaodu dinnb bzhmum buandiim	bangaodoo dinnab bllmm bundaiim	bangaodu dinnb bllm buandiim
1572	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341612.wav	angavan bonbin ingaunir vruvdu	angavanim bonbin ingauneir vruvdu	angavan bonbin ingaunir vruvdu
1573	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341613.wav	vlrkum muraiil marnr millaie 	vlrtku muraiil machumillai	vlrkum muraiil achmillai
1574	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341614.wav	vell anbal idnike	bell azhnbal idlike	vell anbal idnike
1575	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341615.wav	vzhie  kttilil mngaaiai ezhuppinan 	vllie kthilil mngaiaai elluppina	olie kttilil mngaaiai ezhuppinan
1576	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341616.wav	daidthanmai dand dmizhrsi wazheave 	daitthanmai dand dmizhrsai waliyave	daidthanmai dand dmizhrsi wa iyave
1577	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341617.wav	kendaivizhib bunlsor azhudududith dittal 	kendai velib bunlsor aludu dudithdittal	kundai veli bunlsor azhudu dudithdan
1578	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341618.wav	mannayb bon mob pillai	mannayb bol mopbpillai	mannayb bol mob pillai
1579	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341620.wav	seeraaln davinan  veezhnantal  veezhnandan 	seeralan tavinan beezhnandal veezhnandan	seeraaln davinan veezhnantal veezhnandan
1580	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341621.wav	manmeru kinr mahizhrchsib perungadle 	mlmuvdu kinr mahizhrchsib perungkdle	mudu kinr mahizhrchsib perungadle
1581	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341622.wav	 enruraikk kett ilvnji    kadlre  	enduraikut kett ilvnji kadlre	enruraikk kett ilvnji kadlre
1582	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341623.wav	 anthch sngaili    awar an   enral  	anthch smgkili awaren   enral	anthch sngaili awar en   enral
1583	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341624.wav	ellarum nnrai iruk ninaitduwan 	illorum nnrai iruk ninaitidua	ellarum nnrai iruk ninaitduwan
1584	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341625.wav	elikl busik elamgoduthe singhe	olikl busik ilam geduthe  singa	elikl busik idam goduth  singhe
1585	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341626.wav	conjm kuraimani nankakum malaiile	conjm kurai  mani nankakum malaiile	conjm kuraimani nankakum malaiile
1586	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341627.wav	epporul yaeryarvaik kedfnum apporul maipporul kanpathrivu 	eppurul yaeryar vaiktbinum  apporul maipporul kanp drivu	epporul yaeryarvaik binnum  apporul maipporul kan arivu
1587	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21162521.wav	iruttil vlkguy arnrib barthth	iruttil vlkai aithib barththd	iruttil vilki vaithil barthth
1588	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21162522.wav	kiahl eduthdenbar ioen rnjuvto 	kaial eduthdenbar  ioen rnjuvto	kiahl eduthdenbar  ioen rnjuvto
1589	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21162523.wav	kuyilcoowick condirukum  kol mikunda	kuyil coowick condirukum kol mikunda	kuyilcoowick condirukum kol mikunda
1590	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21162526.wav	aryttub barththnl coorukinral 	arittub barthdunl coorukinral	aryttub barththnl coorukinral
1591	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21162529.wav	nayenre eannienai nthamal ninruvidu 	nanre annniynil damizhn anruvdu	nayenre aniyni dmizhn anr vdu
1592	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21162530.wav	eandvitham neengainmmai edierppar  innmum	iandvitham neengai niemmai edirppar  innm	eandvitham neengainmmai edierppar  innl
1593	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21162537.wav	nalayirng kodi nyndninr	nalairam kodi nenth ninr	nal idam kodi neend ninr
1594	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21162539.wav	 anindak kopm  ezhilan kadlie   	eniandk kovm melilan kadlie	anindak kopm veli an kadlie
1595	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21189806.wav	mikvum klirdickkinrdu	mikvm klirdickkinrdu	mikvum klirdickkinrdu
1596	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21189807.wav	dekea kreain vkaium	dekea kriyin vguym	dekea kariyain nguyd
1597	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21189808.wav	perungaizhvan kadlsab beankatekinran 	drungaulvan kadlsaeb bean katkkinran	orungau wan kadlsab beankatekinran
1598	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21189813.wav	solike klirthru denrlvrum  bsund	solike kliersru senrl rrum  bsun	solike klier sru denrlvrum  bsund
1599	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21189817.wav	ars kavler indbeer vandar 	arskavl rayndder vantar	ars avl vandde vandar
1600	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21189818.wav	edaio gand pathaithdu nai enru	edio gand bthaithdina enru	edaio gand pathaithdu a enru
1601	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21189819.wav	bedmila arivudai avvulkd dirhub	admill adivude avvl dikub	bedmila adimudl avl dirhub
1602	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21189820.wav	battuch suvaimozhich sornnmvantal  veettrn	battuch sivaimozhich sllmvantal veetti	battuch suvaimozhich bllm vantal vetti
1603	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21189821.wav	oru nal wadguy enn 	orunal vadgyenn	orunal wadguy enn
1604	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21189822.wav	lalar ddougkicle 	yalr ddoug kaile	yaer ddougkicle
1605	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21189827.wav	vetbenru solley vricruenum	vetbenru solliy vricviadum	vetbenru solley vrikekum
1606	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21189828.wav	akaiam alavumoru kadl condane 	akar mlavmoru kadl condane	akad m avm oru kadl condane
1607	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21189829.wav	dthmed samymad vnnnm kuzhaiandidvum	bothmed samaymadvnnnm klaiandidvum	dthmed samymad vnnnm klai ndi dvm
1608	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21189846.wav	bindaeaandk karirlthan sirith dundo 	indaiyandk kavi roluthan sirith dundo	bindaeaandk kavi sollthan sirith dundo
1609	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21189847.wav	sarlile muthm arkettir  sayvillai 	sarlile mutdm arkkttith sayvili	sarlile muthm arkettir sayvillai
1610	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21189848.wav	oduvm ifdai emkillai ede 	oduvn idaiem kilai ile	oduvm idai emkillai uile
1611	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21189849.wav	bar misai edoru nulidu bole 	barmisai asru nulidu bolve	bar misai aru nulidu bolve
1612	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21189865.wav	arivrnrng kakung kruvi  seruarkum ullzhiklaka aran 	avidrnram kakung krivi sruarkum ulllick klara aran	arivrnrng kakung kruvi seruarkum ull ich klak aran
1613	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21189867.wav	kangaey nukum kdundaan deaiidlam 	kangae inukum kdundnd nedlam	kangaey nukum kd ndnd mndlam
1614	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21189868.wav	gannng kruth iruttin kraie 	gennnng kruth iruttin kraie	gannng kruth iruttin kraie
1615	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21189869.wav	kurtba sornroter bunrvguy yalanrick	kurtfa srnruderhnr vkiah lanryk	kurtba srnrun renr kiahl anry
1616	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21189885.wav	appurm wazhkeguy eppdi bokudu 	appurm wazhkek eppdi bovidu	appurm wazhkeguy eppdi bokudu
1617	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21189886.wav	btho pathinaianto bakvthan bernriduwan 	btho pathunaian to bak madl drhiduvar	btho pathinaianto bakm adl diduvar
1618	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21189887.wav	vyrnraib bisaiandidum azhict kei	vaiathub bisaiandidu mlit keidu	vaiathud bisaiandidum vlaith kadu
1619	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21189888.wav	thanbendu thanpillai soru veedu	denbndu thanfizhllai soruvidu	denenru thanpillai soru idu
1620	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21189889.wav	kthamkaathuk krnrdngal arnruwan sevvi armbarkum arnrin nuzhaind	kdngathuk krnrdngal athduvaysvi armbarkum marthin nulaindu	kdna aduk krnrdngal othdu savi armbarkum akthin nuzhaind
1621	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21189915.wav	dk arikidd talm kettud	dk sricidd talam kettu	dk arikidd talm kettuk
1622	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21189916.wav	mik vlimaidnike kndo er viykkinrar 	eh vlimicnik kando r biythu	emk vlimaidnike kndo  idathu
1623	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21189917.wav	ganniyenai mannikk kettuk cond	sennienu mlleykuk kettiuk cond	sennai ini elleyk kettuk cond
1624	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21189919.wav	nchu manppanmai	nchsu menb bnne	nchu nanb bennne
1625	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21240344.wav	anaivrume vnndraundaar  utar nukum	anivchinivnd jaer utarunak	anir ini vnd yaer utar nal
1626	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21240348.wav	patalch skrvrthi barththalum uncirippuk	patalch skrvrthi barththalum insirippuk	patalch skrvrthi barththalum uncirippuk
1627	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21240350.wav	mahizhrchsi dvir mrnronru kanane 	akizhrsisvir mch sonru danane	akizh saivir ich soru kanane
1628	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21240353.wav	kattea vzhearn senru	kattea vliych sernru	kattea vlrch senru
1629	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21240354.wav	anth iruvrum almbad kaiodu	anth iruvru mlmbad kaiodu	anth iruvrum almbad kaiodu
1630	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21240355.wav	vellandan velippdvum diru manro 	vellan dangalipbdvmdir  mrnro	vellandan kalia bdvum diru  mrnru
1631	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21240356.wav	brukunal eand nalo 	aredunal eand nalo	brukunal eand nalo
1632	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21240357.wav	neengal mikvum nll mnider	neengal mikavu nll mnidier	neengal mikvum nll mnider
1633	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21240358.wav	kadl adaidl uuiriyatguy   adu	kadl adidl uuiriytkuy   adu	kadl adaidl uuiriyatguy   adu
1634	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21240359.wav	dandaiaradi unnike konrupottud	dndaiaradi vnikekon ru bottuch	dandaiaradi nikecondu bottub
1635	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21240361.wav	velike kariyain viruppb bdi avan	velike kariyin virupp bdi  avan	velike kariyain viruppb bdi  avan
1636	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21240363.wav	mrundaakith dppa mratthrnrat selvm perundakiahnkan bdin 	arusaid dppamadt dt elg perkvair kan adi	arrai dppa mrthl ber kairn adi
1637	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21240365.wav	uuirvadai ydicral 	iir kada adairach	nir wadai adai arh
1638	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21240370.wav	perumbe rdaivdudan bernrienk tozhrgle 	perumbar adaivdudan betti yaenk koodthai	perum rdaivdudan vetti denk coodai
1639	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21240371.wav	udvi vraidthanru udvi  udvi saiyppttar salbin vraiathu 	rvivrai thangau udvi iraviyaippttat salvin birithdu	kvi vrai angau udvi iravil saiyppttar salbin virithdu
1640	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21240372.wav	duymaich skothrer doornd mraianddaich	duymaich scothrar durnd  mlaianddaich	duymaich skothrer dirnd  mraianddaich
1641	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21240373.wav	srnrund dyngaane  seevimlai	srrinda yngain dniyaych saichividu	erinda ingai aniyai saivir
1642	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21240380.wav	vianmud dnindaal  avl	veanmud dniantal avl	vianmud dnindaal avl
1643	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21240381.wav	inb nrungavi kettdu kadinil	inb nrungavai kat ddi kadnale	inb nrungavi katti karnre
1644	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21240382.wav	solleyy sesuvin dondrgl engadi  tozhi  anthd	solleyy sesivin dondrgl engadi tozhianthd	solleyy sesuvin dondrgl engadi tozhi anthd
1645	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21280912.wav	mrundaen vendavam yakikeku arundaeadu arnrdu bearnri unin	mrundan vendavam yakkikeku  arundaeadu arnrdu bornri unin	rundan vendavam yakikeku  arundaeadu arnrdu brnri unin
1646	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21280914.wav	ongaea kadlinaib	ndnma ongaea kadlinaib	anma ongaea kadlinaib
1647	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21280917.wav	cornrvnodu ediarmaru bes vendam	cornrvnodi edirmaru bes vendam	cornrvnodu ediarmaru bes vendam
