audios	text	without_lm	with_lm
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19761584.mp3	குழந்தையை வைத்துக் குந்தி யிருந்தாள்	குழந்தையை வைத்துக் கொந்தியஇருந்தாள்	குழந்தையை வைத்துக் குந்தி யிருந்தாள்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19761588.mp3	தன் கணவன் கொலையுண்டான் என்று கேள்விப்பட்ட கண்ணகி சொல்லொணாத் துயரம் அடைந்தாள்	தங்கனவன் கொலையுண்டான் என்று கேண்டுபட்ட கன்னகிச் சொல்லோனாத் துயரமஅடைந்தால்	தன் கணவன் கொலையுண்டான் என்று கண்டு பட்டு கண்ணகி சொல்லொணாத் துயர் அடைந்தாள்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19083401.mp3	அன்றுநீர் சொன்னபடி அவ்விரண்டு மூலிகையைச்	அன்ற நீர் சொன்னமடி அவ்விரண்டு புலிகையைக்	அன்றி நீர் சொன்னபடி அவ்விரண்டு மூலிகையைச்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19083402.mp3	என்பகைவன் உன்னாசை என்றன் ஆசை	என்பகைவன்உன்னாசை என்றன் ஆசை	என்பகைவன் உன்னாசை என்றன் ஆசை
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19083403.mp3	தொங்கும் நரம்பின் தூளே இதைக்கேள்	தொங்கும் நரம்பின் தூழே இதக்கேள்	தொங்கும் நரம்பின் தூளே இதைக்கேள்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19083404.mp3	சிவனென்றும் அரியென்றும் சித்தார்த்த னென்றும்	சிவனென்றும் அறியென்றும் சித்தார்த்த நென்றும்	சிவனென்றும் அரியென்றும் சித்தார்த்த னென்றும்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19083405.mp3	முற்றும் அறிந்திடக் கூடுமென்றே  அவள்	முற்றும் அறிந்திடக் குடுமென்றே அவள்	முற்றும் அறிந்திடக் கூடுமென்றே அவள்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19083461.mp3	தெளிவளிக்க இருட்கதவை உடைத்தெறிந்தான் பரிதி	எழிவிக்க இருட்கதவை இடைத்திரிந்தான் பரிதி	அறிவிக் இருட்கதவை உடைத்தெறிந்தான் பரிதி
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19083462.mp3	நாடி வந்து நடுவிற் படுத்தாள்	நாடி வந்து நடுவிர் படுத்தாள்	நாடி வந்து நடுவிற் படுத்தாள்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19083463.mp3	பேசவொண் ணாதவர் ஊரினில் துஷ்டர்	பேசவொன் நாதவர் புரினில் துஷ்தர்	பேசவொண் ணாதவர் ஊரினில் துஷ்டர்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19083464.mp3	படமெடுத்தாடும் தமிழர் பங்கமெலாம் போமே	படமெடுத் தாடும் தமிழர் பங்கமெலலாம் போமே	படமெடுத்தாடும் தமிழர் பங்கமெலாம் போமே
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19083465.mp3	முட்டைபோல் உதடுகள் முன்னே தோன்ற	முட்டைபோல் உதடுகள் முன்னே தொன்றார்	முட்டைபோல் உதடுகள் முன்னே தென்றார்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19083472.mp3	பெண்ணுக் கிதுதகுமோ வண்ணமலர்ச் சோலையிலே	பெண்ணுக்கிடுதகுமோ வண்ணமலர் சோலையிலே	பெண்ணுக் கிதுதகுமோ வண்மலர் சோலையிலே
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19083477.mp3	தோகையவள் என்காதல் துரையே கேளாய்	தோகையவள் என்காதல் துரையே கேழாய்	தோகையவள் என்காதல் துரையே கேளாய்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19083478.mp3	கொள்ளை கொடுத்தனன் உள்ளத்தினை  அவள்	கொள்ளைக் கொடுத்தணன் உள்ளத்தினை  அவள்	கொள்ளை கொடுத்தனன் உள்ளத்தினை  அவள்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19083479.mp3	தெருவினிலேபனி என்றாள் ஆமென்று சொன்னேன்	தெருவிலிலேபணி என்றாள் ஆமென்று சொன்னேன்	தெருவினிலேபனி என்றாள் ஆமென்று சொன்னேன்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19083480.mp3	என்னைமுடி சூடுகென்றார் உங்கட் கெல்லாம்	என்னை முடிசூடுகென்றார் உங்கட் கெல்லாம்	என்னை முனி சூடுகென்றார் உங்கட் கெல்லாம்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19083496.mp3	குவிந்த உன் உடற்சதையைப்  பல	குவிந்தஉன் உட்சதையைப் பல	குவிந்த ன் உடற்சதையைப் பல
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19083497.mp3	என்று கூறி எழுந்து போனான்இனிதாய்ப் பகல்மணி பனிரண் டானது	என்றுகூறி எழுந்துபணான் இனிதாய்ப் பகுமணி பணிரண்டானது	என்று கூறி எழுந்து போனான்இனிதாய்ப் பகல்மணி பனிரண் டானது
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19083498.mp3	அன்னையும் ஆசானும் ஆருயிரைக் காப்பானும்	அண்ணையும் காசானும் ஆருயிரைக் காப்பானு	அன்னையும் ஆசானும் ஆருயிரைக் காப்பானும்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19083499.mp3	சாய்ந்த பாலை நக்கித் தன்தலை	சாய்ந்த பாலை நக்கித் தந்தலை	சாய்ந்த பாலை நக்கித் தன்தலை
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19083500.mp3	வந்த அண்ணன் வந்த வழியே	வந்த அண்ணன் வந்த வழியே	வந்த அண்ணன் வந்த வழியே
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19083511.mp3	சாதிஉயர் வென்றும் தனத்தால் உயர்வென்றும்	சாதி உயர்வென்றும் தனத்தால் உயர்வென்றும்	சாதி உயர்வென்றும் தனத்தால் உயர்வென்றும்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19083512.mp3	காய்ச்சும் இரும்பிடை நீர்த்துளி ஆகக்	காய்ச்சும் எரும்பிடை நீர்ததுழி யாக	காய்ச்சும் இரும்பிடை நீர்த்துளி காக
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19083513.mp3	பூச்சூடு கின்றார் புறக்கணித் தார்எனை	பூச்சூடுகின்றார் உரக்கணித் தார் இழை	பூச்சூடு கின்றார் புறக்கணித் தார்எனை
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19083514.mp3	எங்கள் அண்ணன் ஏறி வந்த	எங்கள் அண்ணன் ஏறி வந்த	எங்கள் அண்ணன் ஏறி வந்த
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19083515.mp3	வேரோடு பேர்த்துவர வேண்டுமே ஐயாவே	வேரோடு பேர்த்து வரவேண்டுமே ஐயாதே	வேரோடு பேர்த்துவர வேண்டுமே ஐயாவே
