Unnamed: 0	audios	text	without_lm	with_lm
1959	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-85628-0019.wav	with one jump anders got out of his chair	with one jump andrews got out of his chair	with one jump anders got out of his chair
1960	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-85628-0020.wav	he darted like an arrow through all the halls down all the stairs and across the yard	darted like and arrow through all the halls down all the stairs and across the yard	darted like and arrow through all the halls down all the stairs and across the yard
1961	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-85628-0021.wav	he still held on to it with both hands as he rushed into his mother's cottage	he still held onto it with both hands as he rushed into his mother's cottage	he still held onto it with both hands as he rushed into his mother's cottage
1962	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-85628-0022.wav	and all his brothers and sisters stood round and listened with their mouths open	and all his brothers and sisters stood round and listened with their mouths open	and all his brothers and sisters stood round and listened with their mouths open
1963	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-85628-0023.wav	but when his big brother heard that he had refused to give his cap for a king's golden crown he said that anders was a stupid	but when his big brother heard that he had refused to give his cap for a king's golden crown he said that andews was a stupid	but when his big brother heard that he had refused to give his cap for a king's golden crown he said that anders was a stupid
1964	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-85628-0024.wav	anders face grew red	andrw's face grew red	anders face grew red
1965	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-85628-0025.wav	but his mother hugged him close	but his mother hugged him close	but his mother hugged him close
1966	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-85628-0026.wav	no my little son she said	no my little son she said	no my little son she said
1967	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-85628-0027.wav	if you dressed in silk and gold from top to toe you could not look any nicer than in your little red cap	if you dressed in silk and gold from top to toe you could not look any nicer than in your little red cap	if you dressed in silk and gold from top to toe you could not look any nicer than in your little red cap
1968	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-79740-0000.wav	to such persons these indirect modes of training children in habits of subordination to their will or rather of yielding to their influence are specially useful	to such persons these indirect modes of training children inhabits of subordination to their will or rather of yielding to their influence are specially useful	to such persons these indirect modes of training children in habits of subordination to their will or rather of yielding to their influence are especially useful
1969	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-79740-0001.wav	della had a young sister named maria and a cousin whose name was jane	dela had a young sister named maria and a cousin whose name was jane	della had a young sister named maria and a cousin whose name was jane
1970	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-79740-0002.wav	now delia contrived to obtain a great influence and ascendency over the minds of the children by means of these dolls	now dilia contrived to obtain a great influence an assendancy over the minds of the children by means of these dolls	now delia contrived to obtain a great influence and ascendency over the minds of the children by means of these dolls
1971	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-79740-0003.wav	to give an idea of these conversations i will report one of them in full	to give an idea of these conversations i will report one of them in full	to give an idea of these conversations i will report one of them in full
1972	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-79740-0004.wav	you have come andella andella was the name of jane's doll to make rosalie a visit	you have come andela andela was the name of jane's doll to make rosaly a visit	you have come andella andella was the name of jane's doll to make rosalie a visit
1973	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-79740-0005.wav	i am very glad	am very glad	am very glad
1974	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-79740-0006.wav	i expect you have been a very good girl andella since you were here last	i expect you have been a very good girl andella since you were here lad	i expect you have been a very good girl andella since you were here lad
1975	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-79740-0007.wav	then turning to jane she asked in a somewhat altered tone has she been a good girl jane	then turning to jane she asked in a somewhat altered tone has she been a good girl jane	then turning to jane she asked in a somewhat altered tone has she been a good girl jane
1976	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-79740-0008.wav	for instance one day the children had been playing upon the piazza with blocks and other playthings and finally had gone into the house leaving all the things on the floor of the piazza instead of putting them away in their places as they ought to have done	for instance one day the children had been playing upon the piazza with blocks and other playthings and finally had gone into the house leaving all the things on the floor of the piazza instead of putting them away in their places as they ought to have done	for instance one day the children had been playing upon the piazza with blocks and other playthings and finally had gone into the house leaving all the things on the floor of the piazza instead of putting them away in their places as they ought to have done
1977	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-79740-0009.wav	they were now playing with their dolls in the parlor	they were now playing with their dolls in the parlor	they were now playing with their dolls in the parlor
1978	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-79740-0010.wav	delia came to the parlor and with an air of great mystery beckoned the children aside and said to them in a whisper leave andella and rosalie here and don't say a word to them	delia came to the parlour and with an air of great mystery beckoned the children aside and said to them in a whisper leave andela and rosely here and don't say a word to them	delia came to the parlor and with an air of great mystery beckoned the children aside and said to them in a whisper leave andella and rosalie here and don't say a word to them
1979	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-79740-0011.wav	so saying she led the way on tiptoe followed by the children out of the room and round by a circuitous route to the piazza there	so saying she led the way on tipto followed by the children out of the room and round by a circuitous roote to the pianza there	so saying she led the way on tiptoe followed by the children out of the room and round by a circuitous route to the piazza there
1980	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-79740-0012.wav	said she pointing to the playthings see	id she pointing to the play things see	is she pointing to the playthings see
1981	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-79740-0013.wav	put these playthings all away quick and carefully and we will not let them know any thing about your leaving them out	put these play things all away quick and carefully and we will not let them know anything about your leaving them out	put these playthings all away quick and carefully and we will not let them know anything about your leaving them out
1982	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-79740-0014.wav	and this method of treating the case was much more effectual in making them disposed to avoid committing a similar fault another time than any direct rebukes or expressions of displeasure addressed personally to them would have been	and this method of treating the case was much more effectual in making them disposed to avoid committing a similar fault another time than any direct rebukes or expressions of displeasure addressed personally to them would have been	and this method of treating the case was much more effectual in making them disposed to avoid committing a similar fault another time than any direct rebukes or expressions of displeasure addressed personally to them would have been
